category,country,unit,year,value,sheet
"Bovine animals, live",Canada,Million dollars,2007,1411.6,Animals
"Bovine animals, live",Canada,Million dollars,2006,1032.4,Animals
"Bovine animals, live",Canada,Million dollars,2005,526.2,Animals
"Bovine animals, live",Canada,Million dollars,2004,0.1,Animals
"Bovine animals, live",Canada,Million dollars,2003,361.3,Animals
"Bovine animals, live",Canada,Million dollars,2002,1056.5,Animals
"Bovine animals, live",Canada,Million dollars,2001,966.9,Animals
"Bovine animals, live",Canada,Million dollars,2000,680.6,Animals
"Bovine animals, live",Canada,Million dollars,1999,639,Animals
"Bovine animals, live",Mexico,Million dollars,2023,1121.9,Animals
"Bovine animals, live",Mexico,Million dollars,2022,635.5,Animals
"Bovine animals, live",Mexico,Million dollars,2021,754.5,Animals
"Bovine animals, live",Mexico,Million dollars,2020,929.9,Animals
"Bovine animals, live",Mexico,Million dollars,2019,881,Animals
"Bovine animals, live",Mexico,Million dollars,2018,827,Animals
"Bovine animals, live",Mexico,Million dollars,2017,715.1,Animals
"Bovine animals, live",Mexico,Million dollars,2016,584.6,Animals
"Bovine animals, live",Mexico,Million dollars,2015,881.7,Animals
"Bovine animals, live",Mexico,Million dollars,2014,738.5,Animals
"Bovine animals, live",Mexico,Million dollars,2013,508.3,Animals
"Bovine animals, live",Mexico,Million dollars,2012,716.9,Animals
"Bovine animals, live",Mexico,Million dollars,2011,616.8,Animals
"Bovine animals, live",Mexico,Million dollars,2010,522.2,Animals
"Bovine animals, live",Mexico,Million dollars,2009,381,Animals
"Bovine animals, live",Mexico,Million dollars,2008,298.3,Animals
"Bovine animals, live",Mexico,Million dollars,2007,475.4,Animals
"Bovine animals, live",Mexico,Million dollars,2006,524.2,Animals
"Bovine animals, live",Mexico,Million dollars,2005,515.4,Animals
"Bovine animals, live",Mexico,Million dollars,2004,541,Animals
"Bovine animals, live",Mexico,Million dollars,2003,469.9,Animals
"Bovine animals, live",Mexico,Million dollars,2002,300.5,Animals
"Bovine animals, live",Mexico,Million dollars,2001,407.9,Animals
"Bovine animals, live",Mexico,Million dollars,2000,405.3,Animals
"Bovine animals, live",Mexico,Million dollars,1999,292.1,Animals
"Bovine animals, live",World,Million dollars,2023,2432.9,Animals
"Bovine animals, live",World,Million dollars,2022,1767.5,Animals
"Bovine animals, live",World,Million dollars,2021,1613.7,Animals
"Bovine animals, live",World,Million dollars,2020,1802.6,Animals
"Bovine animals, live",World,Million dollars,2019,1837.8,Animals
"Bovine animals, live",World,Million dollars,2018,1624.8,Animals
"Bovine animals, live",World,Million dollars,2017,1574.4,Animals
"Bovine animals, live",World,Million dollars,2016,1647.1,Animals
"Bovine animals, live",World,Million dollars,2015,2222.4,Animals
"Bovine animals, live",World,Million dollars,2014,2493.2,Animals
"Bovine animals, live",World,Million dollars,2013,1790.7,Animals
"Bovine animals, live",World,Million dollars,2012,1790.6,Animals
"Bovine animals, live",World,Million dollars,2011,1464.7,Animals
"Bovine animals, live",World,Million dollars,2010,1590.3,Animals
"Bovine animals, live",World,Million dollars,2009,1312.9,Animals
"Bovine animals, live",World,Million dollars,2008,1725.5,Animals
"Bovine animals, live",World,Million dollars,2007,1887,Animals
"Bovine animals, live",World,Million dollars,2006,1556.6,Animals
"Bovine animals, live",World,Million dollars,2005,1041.6,Animals
"Bovine animals, live",World,Million dollars,2004,541,Animals
"Bovine animals, live",World,Million dollars,2003,831.2,Animals
"Bovine animals, live",World,Million dollars,2002,1357,Animals
"Bovine animals, live",World,Million dollars,2001,1374.8,Animals
"Bovine animals, live",World,Million dollars,2000,1085.8,Animals
"Bovine animals, live",World,Million dollars,1999,931.1,Animals
"Bovine animals, live",World (quantity),"1,000 head",2023,2006.5,Animals
"Bovine animals, live",World (quantity),"1,000 head",2022,1647.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2021,1794.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2020,2130.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2019,2055.4,Animals
"Bovine animals, live",World (quantity),"1,000 head",2018,1907.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2017,1816.5,Animals
"Bovine animals, live",World (quantity),"1,000 head",2016,1715.4,Animals
"Bovine animals, live",World (quantity),"1,000 head",2015,1996.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2014,2355.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2013,2039.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2012,2291.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2011,2115.1,Animals
"Bovine animals, live",World (quantity),"1,000 head",2010,2298.5,Animals
"Bovine animals, live",World (quantity),"1,000 head",2009,2018.5,Animals
"Bovine animals, live",World (quantity),"1,000 head",2008,2268.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2007,2508.7,Animals
"Bovine animals, live",World (quantity),"1,000 head",2006,2301.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",2005,1818.4,Animals
"Bovine animals, live",World (quantity),"1,000 head",2004,1366.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2003,1718.6,Animals
"Bovine animals, live",World (quantity),"1,000 head",2002,2426.2,Animals
"Bovine animals, live",World (quantity),"1,000 head",2001,2353.1,Animals
"Bovine animals, live",World (quantity),"1,000 head",2000,2115.8,Animals
"Bovine animals, live",World (quantity),"1,000 head",1999,1868.8,Animals
"Swine, live",Canada,Million dollars,2023,462.6,Animals
"Swine, live",Canada,Million dollars,2022,560.3,Animals
"Swine, live",Canada,Million dollars,2021,551.3,Animals
"Swine, live",Canada,Million dollars,2020,243.2,Animals
"Swine, live",Canada,Million dollars,2019,300.9,Animals
"Swine, live",Canada,Million dollars,2018,288.6,Animals
"Swine, live",Canada,Million dollars,2017,323.7,Animals
"Swine, live",Canada,Million dollars,2016,295.6,Animals
"Swine, live",Canada,Million dollars,2015,333.1,Animals
"Swine, live",Canada,Million dollars,2014,410.3,Animals
"Swine, live",Canada,Million dollars,2013,319.8,Animals
"Swine, live",Canada,Million dollars,2012,316.6,Animals
"Swine, live",Canada,Million dollars,2011,347.8,Animals
"Swine, live",Canada,Million dollars,2010,349.6,Animals
"Swine, live",Canada,Million dollars,2009,285.5,Animals
"Swine, live",Canada,Million dollars,2008,466.7,Animals
"Swine, live",Canada,Million dollars,2007,630,Animals
"Swine, live",Canada,Million dollars,2006,558.9,Animals
"Swine, live",Canada,Million dollars,2005,580.8,Animals
"Swine, live",Canada,Million dollars,2004,529.4,Animals
"Swine, live",Canada,Million dollars,2003,389.3,Animals
"Swine, live",Canada,Million dollars,2002,299.5,Animals
"Swine, live",Canada,Million dollars,2001,344.3,Animals
"Swine, live",Canada,Million dollars,2000,290.2,Animals
"Swine, live",Canada,Million dollars,1999,216.1,Animals
"Swine, live",World,Million dollars,2023,462.6,Animals
"Swine, live",World,Million dollars,2022,560.3,Animals
"Swine, live",World,Million dollars,2021,551.4,Animals
"Swine, live",World,Million dollars,2020,243.2,Animals
"Swine, live",World,Million dollars,2019,300.9,Animals
"Swine, live",World,Million dollars,2018,288.7,Animals
"Swine, live",World,Million dollars,2017,323.8,Animals
"Swine, live",World,Million dollars,2016,295.6,Animals
"Swine, live",World,Million dollars,2015,333.1,Animals
"Swine, live",World,Million dollars,2014,410.3,Animals
"Swine, live",World,Million dollars,2013,319.8,Animals
"Swine, live",World,Million dollars,2012,316.6,Animals
"Swine, live",World,Million dollars,2011,347.8,Animals
"Swine, live",World,Million dollars,2010,349.6,Animals
"Swine, live",World,Million dollars,2009,285.5,Animals
"Swine, live",World,Million dollars,2008,466.7,Animals
"Swine, live",World,Million dollars,2007,630,Animals
"Swine, live",World,Million dollars,2006,558.9,Animals
"Swine, live",World,Million dollars,2005,580.8,Animals
"Swine, live",World,Million dollars,2004,529.9,Animals
"Swine, live",World,Million dollars,2003,389.3,Animals
"Swine, live",World,Million dollars,2002,299.7,Animals
"Swine, live",World,Million dollars,2001,344.3,Animals
"Swine, live",World,Million dollars,2000,290.3,Animals
"Swine, live",World,Million dollars,1999,216.2,Animals
"Swine, live",World (quantity),"1,000 head",2023,6718.7,Animals
"Swine, live",World (quantity),"1,000 head",2022,6457.7,Animals
"Swine, live",World (quantity),"1,000 head",2021,6623,Animals
"Swine, live",World (quantity),"1,000 head",2020,5256.5,Animals
"Swine, live",World (quantity),"1,000 head",2019,5070.4,Animals
"Swine, live",World (quantity),"1,000 head",2018,5209.9,Animals
"Swine, live",World (quantity),"1,000 head",2017,5538,Animals
"Swine, live",World (quantity),"1,000 head",2016,5599.5,Animals
"Swine, live",World (quantity),"1,000 head",2015,5656.9,Animals
"Swine, live",World (quantity),"1,000 head",2014,4873.3,Animals
"Swine, live",World (quantity),"1,000 head",2013,4904.1,Animals
"Swine, live",World (quantity),"1,000 head",2012,5615.7,Animals
"Swine, live",World (quantity),"1,000 head",2011,5748.6,Animals
"Swine, live",World (quantity),"1,000 head",2010,5697.6,Animals
"Swine, live",World (quantity),"1,000 head",2009,6331.5,Animals
"Swine, live",World (quantity),"1,000 head",2008,9289.8,Animals
"Swine, live",World (quantity),"1,000 head",2007,9910.7,Animals
"Swine, live",World (quantity),"1,000 head",2006,8680.6,Animals
"Swine, live",World (quantity),"1,000 head",2005,8131.2,Animals
"Swine, live",World (quantity),"1,000 head",2004,8499.9,Animals
"Swine, live",World (quantity),"1,000 head",2003,7429.4,Animals
"Swine, live",World (quantity),"1,000 head",2002,5725.7,Animals
"Swine, live",World (quantity),"1,000 head",2001,5316.3,Animals
"Swine, live",World (quantity),"1,000 head",2000,4353,Animals
"Swine, live",World (quantity),"1,000 head",1999,4136.3,Animals
"Sheep and goats, live",Canada,Million dollars,2023,1.2,Animals
"Sheep and goats, live",Canada,Million dollars,2022,1.9,Animals
"Sheep and goats, live",Canada,Million dollars,2021,1.5,Animals
"Sheep and goats, live",Canada,Million dollars,2020,0.6,Animals
"Sheep and goats, live",Canada,Million dollars,2019,0.8,Animals
"Sheep and goats, live",Canada,Million dollars,2018,0.4,Animals
"Sheep and goats, live",Canada,Million dollars,2017,0.5,Animals
"Sheep and goats, live",Canada,Million dollars,2016,1.6,Animals
"Sheep and goats, live",Canada,Million dollars,2015,0.6,Animals
"Sheep and goats, live",Canada,Million dollars,2014,0.4,Animals
"Sheep and goats, live",Canada,Million dollars,2013,0.3,Animals
"Sheep and goats, live",Canada,Million dollars,2012,0.3,Animals
"Sheep and goats, live",Canada,Million dollars,2011,1.2,Animals
"Sheep and goats, live",Canada,Million dollars,2010,0.1,Animals
"Sheep and goats, live",Canada,Million dollars,2009,0,Animals
"Sheep and goats, live",Canada,Million dollars,2008,0,Animals
"Sheep and goats, live",Canada,Million dollars,2007,0,Animals
"Sheep and goats, live",Canada,Million dollars,2006,0.4,Animals
"Sheep and goats, live",Canada,Million dollars,2005,0.1,Animals
"Sheep and goats, live",Canada,Million dollars,2004,0,Animals
"Sheep and goats, live",Canada,Million dollars,2003,7.5,Animals
"Sheep and goats, live",Canada,Million dollars,2002,12.4,Animals
"Sheep and goats, live",Canada,Million dollars,2001,8.4,Animals
"Sheep and goats, live",Canada,Million dollars,2000,5.7,Animals
"Sheep and goats, live",Canada,Million dollars,1999,5.3,Animals
"Sheep and goats, live",World,Million dollars,2023,1.2,Animals
"Sheep and goats, live",World,Million dollars,2022,1.9,Animals
"Sheep and goats, live",World,Million dollars,2021,1.5,Animals
"Sheep and goats, live",World,Million dollars,2020,0.6,Animals
"Sheep and goats, live",World,Million dollars,2019,0.8,Animals
"Sheep and goats, live",World,Million dollars,2018,0.4,Animals
"Sheep and goats, live",World,Million dollars,2017,0.5,Animals
"Sheep and goats, live",World,Million dollars,2016,1.6,Animals
"Sheep and goats, live",World,Million dollars,2015,0.6,Animals
"Sheep and goats, live",World,Million dollars,2014,0.4,Animals
"Sheep and goats, live",World,Million dollars,2013,0.3,Animals
"Sheep and goats, live",World,Million dollars,2012,0.3,Animals
"Sheep and goats, live",World,Million dollars,2011,1.2,Animals
"Sheep and goats, live",World,Million dollars,2010,0.1,Animals
"Sheep and goats, live",World,Million dollars,2009,0,Animals
"Sheep and goats, live",World,Million dollars,2008,0,Animals
"Sheep and goats, live",World,Million dollars,2007,0.1,Animals
"Sheep and goats, live",World,Million dollars,2006,0.4,Animals
"Sheep and goats, live",World,Million dollars,2005,0.2,Animals
"Sheep and goats, live",World,Million dollars,2004,0,Animals
"Sheep and goats, live",World,Million dollars,2003,7.7,Animals
"Sheep and goats, live",World,Million dollars,2002,12.6,Animals
"Sheep and goats, live",World,Million dollars,2001,8.4,Animals
"Sheep and goats, live",World,Million dollars,2000,5.7,Animals
"Sheep and goats, live",World,Million dollars,1999,5.3,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2023,19.5,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2022,29.4,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2021,23.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2020,10.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2019,13.3,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2018,7.3,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2017,8.8,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2016,21.2,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2015,8.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2014,4.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2013,3.5,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2012,2.9,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2011,9,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2010,1.5,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2009,0,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2008,0,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2007,0.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2006,3.1,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2005,2.4,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2004,0.2,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2003,75.2,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2002,151,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2001,88.7,Animals
"Sheep and goats, live",World (quantity),"1,000 head",2000,53,Animals
"Sheep and goats, live",World (quantity),"1,000 head",1999,53.2,Animals
Live poultry ,Canada,Million dollars,2023,42.7,Animals
Live poultry ,Canada,Million dollars,2022,39.5,Animals
Live poultry ,Canada,Million dollars,2021,37,Animals
Live poultry ,Canada,Million dollars,2020,35,Animals
Live poultry ,Canada,Million dollars,2019,38.2,Animals
Live poultry ,Canada,Million dollars,2018,42.9,Animals
Live poultry ,Canada,Million dollars,2017,42.2,Animals
Live poultry ,Canada,Million dollars,2016,46.3,Animals
Live poultry ,Canada,Million dollars,2015,37.5,Animals
Live poultry ,Canada,Million dollars,2014,42.1,Animals
Live poultry ,Canada,Million dollars,2013,37.5,Animals
Live poultry ,Canada,Million dollars,2012,41.5,Animals
Live poultry ,Canada,Million dollars,2011,30.9,Animals
Live poultry ,Canada,Million dollars,2010,27,Animals
Live poultry ,Canada,Million dollars,2009,27.1,Animals
Live poultry ,Canada,Million dollars,2008,26.8,Animals
Live poultry ,Canada,Million dollars,2007,27.6,Animals
Live poultry ,Canada,Million dollars,2006,24.8,Animals
Live poultry ,Canada,Million dollars,2005,27.9,Animals
Live poultry ,Canada,Million dollars,2004,30.7,Animals
Live poultry ,Canada,Million dollars,2003,26.2,Animals
Live poultry ,Canada,Million dollars,2002,26.4,Animals
Live poultry ,Canada,Million dollars,2001,24,Animals
Live poultry ,Canada,Million dollars,2000,19.5,Animals
Live poultry ,Canada,Million dollars,1999,16.5,Animals
Live poultry ,World,Million dollars,2023,42.7,Animals
Live poultry ,World,Million dollars,2022,39.5,Animals
Live poultry ,World,Million dollars,2021,37,Animals
Live poultry ,World,Million dollars,2020,35.1,Animals
Live poultry ,World,Million dollars,2019,38.2,Animals
Live poultry ,World,Million dollars,2018,43,Animals
Live poultry ,World,Million dollars,2017,42.3,Animals
Live poultry ,World,Million dollars,2016,46.4,Animals
Live poultry ,World,Million dollars,2015,37.6,Animals
Live poultry ,World,Million dollars,2014,42.1,Animals
Live poultry ,World,Million dollars,2013,37.6,Animals
Live poultry ,World,Million dollars,2012,41.7,Animals
Live poultry ,World,Million dollars,2011,30.9,Animals
Live poultry ,World,Million dollars,2010,27.2,Animals
Live poultry ,World,Million dollars,2009,27.2,Animals
Live poultry ,World,Million dollars,2008,26.9,Animals
Live poultry ,World,Million dollars,2007,27.6,Animals
Live poultry ,World,Million dollars,2006,25.1,Animals
Live poultry ,World,Million dollars,2005,28,Animals
Live poultry ,World,Million dollars,2004,30.7,Animals
Live poultry ,World,Million dollars,2003,26.2,Animals
Live poultry ,World,Million dollars,2002,26.4,Animals
Live poultry ,World,Million dollars,2001,24,Animals
Live poultry ,World,Million dollars,2000,19.5,Animals
Live poultry ,World,Million dollars,1999,16.5,Animals
Live poultry ,World (quantity),"1,000 head",2023,12259.3,Animals
Live poultry ,World (quantity),"1,000 head",2022,11277.5,Animals
Live poultry ,World (quantity),"1,000 head",2021,10567.9,Animals
Live poultry ,World (quantity),"1,000 head",2020,10826.8,Animals
Live poultry ,World (quantity),"1,000 head",2019,12359.9,Animals
Live poultry ,World (quantity),"1,000 head",2018,13509.9,Animals
Live poultry ,World (quantity),"1,000 head",2017,14139.7,Animals
Live poultry ,World (quantity),"1,000 head",2016,17943.3,Animals
Live poultry ,World (quantity),"1,000 head",2015,15238,Animals
Live poultry ,World (quantity),"1,000 head",2014,13024.2,Animals
Live poultry ,World (quantity),"1,000 head",2013,12181.1,Animals
Live poultry ,World (quantity),"1,000 head",2012,13943.8,Animals
Live poultry ,World (quantity),"1,000 head",2011,12263.4,Animals
Live poultry ,World (quantity),"1,000 head",2010,11996.8,Animals
Live poultry ,World (quantity),"1,000 head",2009,10155.4,Animals
Live poultry ,World (quantity),"1,000 head",2008,10475.6,Animals
Live poultry ,World (quantity),"1,000 head",2007,11858.7,Animals
Live poultry ,World (quantity),"1,000 head",2006,11871,Animals
Live poultry ,World (quantity),"1,000 head",2005,14096.6,Animals
Live poultry ,World (quantity),"1,000 head",2004,14799.4,Animals
Live poultry ,World (quantity),"1,000 head",2003,15186,Animals
Live poultry ,World (quantity),"1,000 head",2002,14408.8,Animals
Live poultry ,World (quantity),"1,000 head",2001,11485.1,Animals
Live poultry ,World (quantity),"1,000 head",2000,9146.4,Animals
Live poultry ,World (quantity),"1,000 head",1999,8113.5,Animals
Bird eggs ,Canada,Million dollars,2023,54.2,Animals
Bird eggs ,Canada,Million dollars,2022,60.3,Animals
Bird eggs ,Canada,Million dollars,2021,45.3,Animals
Bird eggs ,Canada,Million dollars,2020,38.3,Animals
Bird eggs ,Canada,Million dollars,2019,39.2,Animals
Bird eggs ,Canada,Million dollars,2018,37.8,Animals
Bird eggs ,Canada,Million dollars,2017,37.6,Animals
Bird eggs ,Canada,Million dollars,2016,41.5,Animals
Bird eggs ,Canada,Million dollars,2015,54,Animals
Bird eggs ,Canada,Million dollars,2014,40,Animals
Bird eggs ,Canada,Million dollars,2013,23.1,Animals
Bird eggs ,Canada,Million dollars,2012,24.1,Animals
Bird eggs ,Canada,Million dollars,2011,26.8,Animals
